"ID","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58"
"133",0,0,1.12,0,0.56,0,0,0,0.036,0.56,0,0,0,0,0,0,0,0,2.25,0,1.12,0,0,0,0.244,0,0,0,0,0,0,0.078,0.022,0,0,0,0,0,0,0,0.56,0.034,0,0.237,0.56,0,0.101,0.141,0,0,0,0.587,0.126,0,2.36,19,144,1
"4233",0,0,0.13,0,0.13,0,0,0.39,0.036,0,0.13,0.018,0,0,0.102,0,0,0,3.85,0,1.86,0,0,0,0.244,0,0,0.13,0,0,0,0.078,0,0,0,0,0,0,0,0,0.13,0.231,0,0.237,0,0,0.066,0,0,0,0,0,0.126,0.022,1.514,21,159,0
"2737",0,0,0,0,0,0.134,0,0,0.036,0,0,1.498,0,0,0,0,0.7,0,1.4,0,1.4,0.242,0,0,0.244,0,1.4,0,0.21,0,0.7,0.078,0.113,0,0.7,0,0,0,0,2.11,0,0,0,0.237,0,0,0.267,0,0,0,0.066,0,0.126,0,17.952,200,377,0
"505",0.19,0,0.19,0,0.19,0.147,0,0,0.036,0.19,0,0.018,0.19,0,0,0,0,0,0.95,0,1.14,0.038,0,0,0.244,0,0,0.19,0.145,0,0,0.078,0,0,0,0.19,0,0,0.19,0,0.76,0.22,0.38,0.237,0.19,0,0.058,0.1,0,0,0,0.411,0.126,0,4.053,93,381,1
"1978",0,0,0,0,3.22,0,0,0,0.036,0,0,3.089,0,0,0,0,0,0,0,0,0,0,0,0,0.244,0,0,0,0.153,0,0,0.078,0.047,0,3.22,0,0,0,0,0,0,3.208,0,0.237,6.45,0,0.512,0.104,0,0,0,0,0.126,0,2.4,11,24,0
"1322",1.28,0,0,0,3.84,0,0,0,0.036,0,0,1.48,0,0,0,0,0,0,2.56,0,1.28,0,0,0,0.244,0,0,0,0.062,0,0,0.078,0.137,0,0,0,0,0,0,0,0,0.099,0,0.237,0,0,0,0,0,0,0,0.211,0.126,0,1.956,10,45,1
"3304",0,0,0,0,0,0.173,0,0,3.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.304,3.03,3.03,0,3.215,3.03,3.03,3.108,0,3.03,3.03,3.03,0,0,0,3.03,0,0,0,0.237,0,0,0.9,0.057,0,0,0,0.215,0.126,0,2.75,11,33,0
"3791",0,0,0,0,1.61,0,0,0,0.036,0,0,0.784,0.8,0,0.035,0,0,0,0.8,0,0,0,0,0,1.854,1.61,0,0,0.104,0,0,0.078,0.171,0,0,0,0.8,0,0.8,0,0.8,0,0,0.237,0,0,0,0,0,0,0.144,0.064,0.126,0,1.913,13,44,0
"4332",0,0,2.12,0,1.06,0,0,0,0.036,0,0,2.062,0,0,0,0,0,0,5.31,0,1.06,0.092,0,0,0.244,0,0,0,0.216,0,0,0.078,0,0,0,0,0,0,1.06,0,0,2.29,0,0.237,0,0,0,0,0,0,0,0.081,0.126,0,1.238,4,26,0
"615",0.07,0.46,0.38,0,0.19,0.218,0,0.42,0.036,0.62,0.34,0.898,0.5,1.32,0.084,0,0.54,0,3.06,0,1.51,0,0.38,0.46,0.244,0,0,0.58,0,0,0,0.078,0.078,0,0,0,0,0,0,0,0.23,0,0,0.237,0.03,0,0.076,0,0,0,0,0.492,0.711,0.127,6.134,153,2184,1
"2718",0,0,0.7,0,0,0.825,0,0,0.036,0,0,0,0,0,0,0,0,0,3.54,0,0.7,0.024,0,0,0.244,0,0,0,0,0,0,0.078,0,0,1.41,0,0.7,0,0,0,0,0.125,0,0.237,0.7,0,0.252,0,0.126,0,0,0,0.126,0,1.375,5,55,0
"708",0,0.11,0.47,0,0,0,0.23,0.11,0.036,0.35,0.11,0.899,0.11,0,0.133,0,0,0,3.76,0,1.29,0,0,0,0.244,0,0,0.35,0.138,0,0,0.078,0.233,0,0,0,0,0,0,0,0.11,0.051,0,0.237,0.23,0,0.233,0.223,0,0,0,0.102,0.233,0.035,3.439,64,509,1
"412",0,0.24,0.72,0,0.24,0.123,0.12,0,0.036,0.36,0.12,0,0.12,0,0.158,0,0,0.446,0.36,0.12,0.6,0.096,0,0,0.244,0,0,0,0.065,0,0,0.078,0.25,0,0,0,0,0,0,0.12,0.12,0.014,0,0.237,0,0,0.018,0.13,0,0,0,0.32,0.126,0.018,5.634,158,1234,1
"3740",0,0,0,0,0,0.029,0,0,0.896,0,0,0,0.86,0.86,0,0,0,0,0,0,0,0.246,0,0,3.684,2.58,0.86,0,0.999,0.86,0.86,0.938,0.209,0.86,1.72,0.86,1.72,0,1.72,0.86,0,0,1.72,0.237,1.72,0,0.27,0,0,0,0.135,0.326,0.126,0,2.288,13,103,0
"3792",0,0,0,0,2.04,0,0,0,0.036,0,0,0.922,1.02,0,0,0,0,0,1.02,0,0,0.236,0,0,0.244,0,0,0,0,0,0,0.078,0.212,0,0,0,0,0,1.02,0,1.02,0.243,0,0.237,0,0,0,0.239,0,0,0,0.021,0.126,0,1.642,4,23,0
"1192",0,0.59,0.23,0,0.23,0.304,0,0.23,0.036,1.18,0.11,2.08,0.23,0,0,0,0.11,0,4.84,4.96,1.77,0,0,0.23,0.244,0,0,0.82,0,0,0,0.078,0.222,0,0,0,0,0,0,0,0,0.194,0,0.237,0.11,0,0.186,0,0,0,0,0.264,0.294,0.018,5.76,175,795,1
"3225",0,0,0,0,0,0.128,0,0,0.036,0,0,0,0,0,0.119,1.16,0,0,1.55,0,1.16,0.124,0,0,0.244,0,0,0,0,0,0,0.078,0,0,0,0,0,0,0,0,0,0,0,0.237,0,0,0.07,0.235,0,0,0,0,0.126,0,1.541,4,37,0
"17",0,0,0,0,0.94,0.224,0,0,0.036,0,0,0.103,0,0,0,0,0,0,1.88,0,2.83,0,0,0,0.244,0,0,0,0.031,0,0,0.078,0,0,0,0,0,0,0,0,0,0.204,0,0.237,0,0,0,0,0,0,0,0.26,0.126,0,4.652,31,107,1
"3462",2.07,0,0,0,0,0.881,0,0,0.036,0,0,0.175,0,0,0.103,0,0,0,0,0,0,0.032,0,0,0.244,0,0,0,0.028,0,0,0.078,0.142,0,0,0,0,0,0,0,0,0.008,0,0.237,0,0,0.144,0,0,0,0.072,0,0.126,0,1.523,11,64,0
"3186",0.01,0.01,0.07,0,0.05,0,0,0.01,0.036,0.13,0.05,0,0,0.05,0.182,0.46,0.01,0,0.01,0,0.01,0.004,0,0,0.244,0,0,0.03,0,0,0,0.078,0.122,0,0,0.13,0,0,0,0.01,0,0,0,0.267,0,0.8,0.301,0,0.05,0.01,0.131,0,0.216,0.002,2.577,82,5395,0
"1688",0,0,0,0,0,0,0,0,1.396,0,0,0,0,2.05,0,0,0,0,0,0,0,0.063,0,0,0.244,0,0,0,0,0,0,0.078,0.15,0,0,0,0,0,0,0,0,0,0,0.237,0,2.73,0.589,0.182,0.098,0,0,0.198,0.126,0,2.044,22,92,1
"2014",0.34,0.68,0.34,0,0,0,0,0,0.036,0,0.34,0,0,0,0,0,0,0,1.03,0,2.06,0,0,0,0.244,0,0,0,0.179,0,0,0.078,0,0,0,0,0,0,0,0.34,1.72,0.152,0,0.237,0.34,0,0.046,0.085,0,0,0,0,0.126,0,3.344,107,194,0
"4102",0,0,0,0,0,0,0,0,0.036,0,0,0,0,0,0,0,0,0,3.7,0,0,0.098,0,0,0.244,0,0,0,0.164,0,0,0.078,0.138,0,0,0,0,0,0,0,0,0.18,0,0.237,0,0,0,0,0,0,0,0.86,0.126,0,1,1,11,0
"1814",0,0,0,0,0,0.19,0,0,0.036,0,0,0.15,0,0,0.06,0,0,0,0,0,0,0.13,0,0,0.244,0,0,0,0,0,0,0.078,0,0,0,0,0,0,0,0,0,0.105,0,0.237,0,0,0.022,0.018,0.022,0,0.019,0,0.148,0.022,3.482,5,5902,0
"3367",0,0,0,0,0,0.069,0,0,0.036,1.2,0,2.454,0,0,0,0,0,0,4.81,0,1.2,0.031,0,0,0.244,0,0,0,0,0,0,0.078,0.197,0,1.2,0,0,0,0,0,0,0,1.2,0.237,0,0,0.227,0,0,0,0,0,0.126,0,1.062,2,17,0
"3631",0,0,0,0,0,0,0,0,0.036,0,0,0.249,0,0,0,0,0,0,0,0,0,0,0,0,0.244,0,0,0,0.002,0,0,0.078,0,0,20,0,0,0,0,0,0,0,0,0.237,0,0,0,0.184,0,0,0,0.176,0.126,0,1,1,5,0
"43",0,0,0,0,2.94,0.176,0,0,0.036,0,0,0,0,0,0.121,0,0,0,0,0,0,0.211,0,0,0.244,0,0,0,0,0,0,0.078,0.242,0,0,0,0,0,0,0,2.94,0,0,0.237,0,0,0.355,0,0.355,0,0,0.719,0.126,0,4,12,28,1
"861",0.52,0,0.41,0,0.1,0,0.1,0.1,0.036,0,0,0.392,0,0.2,0.2,0,0.1,0,0,0,0,0,0.73,0,0.244,0,0,0.1,0.031,0,0,0.078,0.198,0,0,0,0,0,0,0,0,0.049,0,0.237,0,0,0.048,0.013,0,0,0,0,0.19,0,1.915,29,339,1
"3790",0,0,0,0,0,0.359,0,0,0.036,0,0,0.571,0.17,0,0.018,0,0.69,0,0,0,0.17,0,0,0,1.284,0,0,0,0.51,0.34,0,0.078,0.188,0,0,1.04,0,0,0,0.17,0,0.004,0,0.757,0,0,0.055,0,0,0,0,0,0.126,0,1.685,7,204,0
"1554",0,0,0,0,0.87,0.715,0,0.43,0.036,0.43,0,1.939,0,0,0.036,0,1.74,0,0.87,0,0.87,0.009,0,0.43,0.244,0,0,0,0.129,0,0,0.078,0,0,0,0.43,0,0,0,0,0,0.18,0,0.237,0,0,0,0,0,0,0,0.837,0.126,0,5.114,107,179,1
"4309",0,0,0,0,0,0.18,0,0,0.036,0,0,0,0,0,0,0,0,0,2.04,0,0,10.069,0,0,0.244,0,0,0,0,0,0,0.078,0,0,0,0,0,0,0,0,0,0.229,0,0.237,0,0,0,0.201,4.187,0,0,0.151,0.126,0.425,6.51,43,319,0
"212",0,0,0,0,0,0,1.04,0,0.036,0,0,0,0,0,0.055,0,0,0,2.08,0,2.08,0.246,0,0,0.244,0,0,0,0.194,0,0,0.078,0,0,0,0,0,0,0,0,2.08,0,0,0.237,0,0,0,0,0,0,0,0.153,0.126,0,3.812,11,61,1
"2590",0,0,0,0,0,0,0,0,0.036,0,0,4.802,0,0,0.129,0,0.91,0,0,0,0.91,0,0,0,2.074,0,0,0,0,0.91,0,0.078,0,0,0,0.91,0,0,0.91,0,0,0,0,0.237,0,0,0.12,0,0,0,0,0.23,0.126,0,3.541,26,85,0
"125",0,0,0,0,0.92,0,0.3,0,0.036,0,0,0,0,0,0.247,0,0,0,0.3,0,0.61,0,0.61,0,0.244,0,0,0,0,0,0,0.078,0,0,0,0,0,0,0,0,0,0.16,0,0.237,0,0,0,0,0.046,0,0,0,0.448,0,2.074,49,278,1
"2109",0,0,0,0,0,0,0,0,0.036,0,0,0.768,0,0,0,0,0,0,0,0,0,0,0,0,0.244,0,0,0,0.095,0,0,0.078,0.021,0,0,0,0.89,0,0,0,0,0,0,0.237,0,0,0,0,0,0,0,0,0.126,0,1.583,8,38,0
"3480",0,0,0,0,0,0,0,3.03,0.036,0,0,0,0,0,0.108,0,0,0,3.03,0,0,0,0,0,0.244,0,0,0,0.101,0,0,0.078,0.129,0,3.03,0,0,0,3.03,0,0,0,0,0.237,3.03,0,0.609,0.206,0,0,0,0,0.126,0,1.181,3,13,0
"1246",0,1.25,0,0,0,0,1.25,0,0.036,0,0,0,0,0,0,0,1.25,1.096,1.25,0,3.75,0.191,0,0,0.244,0,0,0,0,0,0,0.078,1.193,0,0,0,0,0,0,0,1.25,0,0,0.237,0,0,0,0.184,0.199,0,0,0.111,0.126,0,3.976,32,171,1
"2972",0,0,0.71,0,0,0.018,0,0,0.036,0,0,1.394,0,0,0,0.71,0,1.276,0.71,0,2.87,0,0,0,2.394,0.71,2.15,0,0,1.43,0,0.078,0.085,0,1.43,0,0,0,0,0,0,0.182,0,0.237,0,0,0.322,0,0.08,0,0,0.248,0.126,0,3.9,27,156,0
"4160",0,0,0,0,0,0.196,0,0,0.036,0,0,0,1.47,0,0,0,0,0,2.94,0,2.94,0,0,0,0.244,0,0,0,0.215,0,0,0.078,0,0,0,0,0,0,0,0,0,0,0,0.237,0,1.47,0,0.002,0,0,0,0,0.126,0,4.312,47,69,0
"2795",0,0,1.33,0,0,0,0,0,0.696,0,0,0,0,0,0,0,0,0,0,0,1.33,0.24,0,0,2.244,1.33,0.66,0.66,0.872,0.66,0.66,0.738,0.098,0.66,2,0.66,0,0,0.66,0.66,0,0.104,0.66,0.237,0.66,0,0.2,0.233,0.3,0,0.1,0.054,0.126,0,1.979,12,97,0
"4058",0,0,0,0,0,0.387,0,0,0.036,0,0,0.486,0,0,0,0.34,0,0,4.19,0,1.39,0.151,0,0,0.244,0,0,0,0,0,0,0.078,0,0,0,0,0,0,0,0,0,0,0,0.237,0.34,0.34,0,0.05,0,0,0,0.201,0.126,0,1.206,5,70,0
"1841",0,0,0,0,0,0.241,0,0,0.036,0,0,0.234,0,0,0,0,0,0,0,0,0,0,0,0,0.244,0,0,0,0,0,0,0.078,0.057,0,0,0,0,0,0,0,0,0.159,0,0.237,0,0,0,0.165,0,0,0,1.401,0.126,0,1,1,7,0
"3595",0,0,0,0,0,0,0,0,0.036,0,0,0,0,0,0,0,0,0,0,0,0,0.206,0,0,0.244,0,0,0,0.006,0,0,0.078,0,0,0,0,0,0,0,0,0,0.204,0,0.237,0,0,0,0.022,0,0,0,0.213,0.126,0,1,1,4,0
"2037",0,0,0,0,0,0.095,0,0,0.036,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244,0,0,0,0.645,0,0,0.078,0.617,0,0.5,0,0,0,0,0,0,0.065,0,0.237,0,0,0.505,0,0,0,0.168,0.242,0.126,0.084,4.068,28,236,0
"2655",0.14,0,0,0.14,0.42,0,0,0,0.036,0,0,1.077,0,0.14,0.081,0,0.7,0,0,0,0,0.048,0,0,2.064,0.28,0,0,0.115,0.7,0,0.078,0,0,0,0.28,0.14,0,0,0,0,0.17,0,0.237,0.14,0,0.077,0.091,0,0,0,0,0.126,0,1.502,6,257,0
"2143",0.65,0,0,0,0,0.423,0,0,0.356,0,0,1.609,0,0.32,0,0,0,0.166,0,0,0,0.039,0,0,0.564,0.32,0,0,0,0,0,0.078,0.1,0,0,0,0,0,0,0,0,0,0,0.237,0,0,0.081,0.068,0,0,0,0.208,0.126,0,4.093,87,262,0
"34",0,0,0,0,0,0,0,0,0.036,0,0,0.184,0,0,0.088,0,0,4.676,4.83,0,0,0,0,0,0.244,0,0,0,0.136,0,0,0.078,0.075,0,0,0,0,0,0,0,0,0.249,0,0.237,0,0,0,0.175,0,0,0,0.237,0.428,0,1.7,5,17,1
"3501",0,0,0,0,0,0,0,0,1.996,1.96,0,0,0,0,0,0,0,1.806,1.96,0,0,0.173,0,0,0.244,0,0,0,0,0,0,0.078,0,0,0,0,0,0,0,0,0,0,0,0.237,0,0,0.373,0.216,0,0,0,0.175,0.126,0,1.857,11,26,0
"15",0.35,0,1.42,0,0.71,0.215,0,0,0.036,0.71,0,0.125,0,0,0,0,0,0,3.21,0,2.85,0.187,0.35,0,0.244,0,0,0,0,0,0,0.078,0,0,0,0,0,0,0,0,5.35,0,0,0.237,0,0,0.102,0,0,0,0,0.313,0.126,0,1.971,24,205,1
"4427",0,0,0,0,0,0,0,0,0.036,0,0,0,0,0,0.13,0,0,0.116,0.55,0,0.55,0,0,0,0.244,0,0,0,0,0,0,0.078,0.008,0,0,0,0,0,0,0,0.27,0,0,0.237,0.55,0.27,0.122,0,0,0,0.081,0.103,0.126,0.04,3.891,70,323,0
"1069",0.84,0,0.67,0,0.33,0.255,0.33,0.16,0.036,0.5,0.33,1.484,0,0,0,0,1.68,0.176,2.02,1.68,3.87,0.089,0,0.33,0.244,0,0,0.16,0,0,0,0.078,0.109,0,0,0,0,0,0,0.16,0,0.112,0,0.237,0,0,0.224,0.028,0,0,0,1.287,0.182,0,4.928,63,621,1
"1446",0.3,0.1,0.7,0,1.1,0,0,0.2,0.136,1.2,0.3,1.331,0.1,0,0.207,0,0.2,0,2.61,0,2.51,0.135,0,0,0.244,0,0,0,0,0,0,0.078,0.012,0,0,0,0,0,0,0.1,0.4,0.077,0,0.237,0,0,0.159,0.071,0.017,0,0,0.39,0.532,0.123,9.781,84,851,1
"4476",0,0,0,0,0,0.215,0,0,0.036,0,0,0.692,0,0,0,1.88,0,0,2.83,0,0,0,0,0,0.244,0,0,0,0,0,0,0.078,0.223,0,0,0,0.94,0,0,0,0,0.179,0,0.237,0.94,8.49,0.267,0,0,0,0,0.13,0.126,0,2.241,15,65,0
"268",0.25,0,1,0,0,0.169,0,0,0.036,0,0,1.73,0.25,0,0.058,0,0.5,0,2.5,0,1.5,0,0,0.25,0.244,0,0,0,0.134,0,0,0.078,0.143,0,0,0,0,0,0,0,0.25,0,0,0.237,0,0,0,0.207,0,0,0,0.387,0.329,0,2.866,34,129,1
"4443",0,0,0,0,0,0.173,0,0,0.036,0,0,0.736,0.61,0,0.111,0,0,0.146,3.09,0,0.61,0.17,0,0,0.244,0,0,0,0,0,0,0.078,0.23,0,0,0,0,0,0,0,0.61,0,0,0.237,0.61,0,0.179,0.108,0,0,0,0.461,0.126,0,5.277,70,285,0
"591",0,0.54,0,0,0,0.056,1.08,0,0.036,0.54,0.54,0.448,0,0,0,0,0,0.386,3.26,0,1.08,0,0,0,0.244,0,0,0,0.038,0,0,0.078,0.121,0,0,0,0,0,0,0,2.17,0.189,0,0.237,0.54,0,0,0.098,0,0,0,0.502,0.126,0,1.325,5,53,1
"3696",0,0,0,0,0.3,0.207,0,0,0.036,0,0,0.525,0,0,0.154,0,0,0,0.15,0,0,0,0,0,0.544,0.15,0,0,0.719,0,0,0.078,0,0,0,1.21,0.15,0,0,0,0,0,0,0.237,0,0.15,0.022,0,0,0,0,0,0.126,0,1.59,37,272,0
"665",0,0,0.35,0,0.7,0.35,0.7,0.7,0.036,0,0,0,0.7,0,0,0,1.05,0,3.16,0,1.4,0.006,0,1.05,0.244,0,0,0.7,0,0,0,0.078,0,0,0,0,0,0,0,0,0,0,0,0.237,0,0,0.173,0,0,0,0,0.261,0.126,0,4.596,60,262,1
"4184",0,0,0.25,0,0.25,0.159,0,0,0.036,0,0,0.014,0,0,0.07,0,0,0,2.05,0,0.51,0.131,0,0,0.244,0,0,0,0,0,0,0.078,0.145,0,0,0,0,0,0,0,0,0.092,0,0.237,0.76,0.25,0.094,0,0,0,0,0,0.126,0,1.884,51,147,0
"2147",0,0,0,0,0,0.133,0,0,0.036,0,0,0,0,0,0.04,0,0,0,0,0,0,0.1,0,0,0.244,0,0,0,0,0,0,0.078,0.189,0,0,0,0,0,0,0,0,0,0,0.237,0,0,0,0,0,0,0,0.16,0.126,0,1.666,3,10,0
"4275",0,0,0,0,0,0,0,0,0.036,0,0,1.013,0,0,0.068,0,0,0,2.02,0,0,0.189,0,0,0.244,0,0,0,0.118,0,0,0.078,0,0,0,0,0,0,0,0,1.01,0.109,0,0.237,0,0,0,0.1,0,0,0,0.486,0.126,0,1.263,6,24,0
"1709",1.06,0.26,0.79,0,0.26,0.298,0.08,0,0.036,1.59,0.26,0.799,0.17,0.08,0.552,0,0.44,0,1.86,0.26,1.24,0,0.08,0.35,0.244,0,0,0.53,0,0,0,0.078,0.314,0,0,0,0,0,0,0,0.88,0,0,0.237,0.26,0.08,0.226,0,0.098,0,0,0.248,0.38,0.113,3.598,54,968,1
"2135",0,0,0,0,0,0.072,0,0,3.416,0,0,0.052,0,0,0,0,0,0,1.69,0,1.69,0.057,0,0,0.244,0,0,0,0.17,0,0,0.078,0,0,0,0,0,0,0,0,0,0.199,0,0.237,0,1.69,0.296,0.064,0,0,0,0,0.126,0,3.315,13,63,0
"3788",0,0,0,0,1.85,0.029,0,0,0.036,0,0,1.941,1.85,0,0.088,0,0,0,1.85,0,0,0,0,0,0.244,0,0,0,0.037,0,0,0.078,0,0,0,0,0,0,1.85,0,0,0,0,0.237,0,0,0,0,0,0,0,0.187,0.126,0,1.714,4,12,0
"902",0,0,0,0,0,0,2.32,0,0.036,0,0,0,0,0,0.21,0,0,0,4.65,0,4.65,0.05,0,0,0.244,0,0,0,0.14,0,0,0.078,0.195,0,0,0,0,0,0,0,0,0,0,0.237,0,0,0,0,0,0,0,0.46,0.476,0,1.434,6,33,1
"2074",0,0,0,0,0,0,0,0,0.716,0,0,0,0,0,0,0,0,0,0.68,0,0.34,0,0,0,6.104,2.75,0.68,0,0.496,0.68,0.68,0.758,0.205,0.68,1.37,0.68,0.68,0,0.34,0.68,0,0.054,0.68,0.237,0.68,0,0.276,0.044,0.11,0,0.11,0,0.181,0,2.87,15,244,0
"2114",0,0,0,0,0,0.134,0,0,0.036,0,0,0.101,0,0,0,0,0,0,1.16,0,0,0,0,0,0.244,0,0,0,0.201,0,0,0.078,0.032,0,1.16,0,0,0,0,0,0,0,0,0.237,1.16,0,0,0,0,0,0,1.456,0.126,0,1.066,2,16,0
"2454",0,0,0,0,0,0,0,0,0.036,0,0,0.234,0,0,0,0,0,0,1.33,0,1.33,0.001,0,0,4.244,0,0,0,0.16,0,0,0.078,0.035,0,0,0,0,0,0,0,0,0.179,0,0.237,0,0,0,0,0.211,0,0,0.028,0.126,0,1.38,4,29,0
"2395",0,0,0,0,0,0,0,0,2.946,0,0,0.234,0,0,0,0,0,0,0.97,0,0.97,0,0,0,2.184,0.97,1.94,0,0,0,0,0.078,0.134,0,0,0,0,0,0,0,0,0.222,0,0.237,0,0,0.141,0,0,0,0,0,0.126,0,3.178,15,89,0
"709",0,0.37,0,0,0,0.583,1.12,0,0.036,0,0.74,1.524,0.74,0,0,0,0,1.336,4.49,0,1.87,0.211,0,0.74,0.244,0,0,0,0.093,0,0,0.078,0.043,0,0,0,0,0,0,0,0.37,0,0,0.237,0,0,0,0,0,0,0,0.467,0.349,0,2.021,10,93,1
"4027",0,0,1.2,0,0,0,0,0,0.036,0,0,2.578,0,0,0,0,0,0,0,0,0,0,0,0,0.244,0,0,0,0.123,0,0,0.078,0.179,0,0,0,0,0,0,0,0,1.045,0,0.237,0,0,0.666,0.074,0,0,1.111,0.442,0.126,0,2.826,8,65,0
"350",1.29,0,0,0,0,0.028,0,0,0.036,0.43,0,0.181,0,0,0.115,0,0,1.576,0.43,0,0.43,0.039,0,0,0.244,0,0,0,0,0,0,0.078,0.083,0,0,0.43,0,0,0,0,0.43,0,0,0.237,0,0,0.124,0.207,0,0,0,0.222,0.188,0,1.477,8,65,1
"4271",0,1.35,1.35,0,0,0,0,0,0.036,1.35,0,0,0,0,0,0,0,0,2.7,0,0,0.172,0,0,0.244,0,0,0,0,0,0,0.078,0,0,0,0,0,0,0,0,0,0.146,0,0.237,1.35,0,0.221,0,0,0,0,0,0.126,0,2.222,21,40,0
"4128",0,0,0,0,0,0,0,0,0.036,0.84,0,0.916,0,0,0.152,0,0,0,2.54,0,1.69,0,0,0,0.244,0,0,0,0.015,0,0,0.078,0.029,0,0,0,0,0,0,0,0,0,0,0.237,0,1.69,0.134,0,0,0,0,0.033,0.126,0,1.285,5,27,0
"3594",0,0,0,0,0,0.011,0,0,0.036,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0,0,0.244,0,0,0,0.236,0,0,0.078,0.249,0,0,0,0,0,0,0,0,0.031,0,0.237,0,0,0,0,0,0,0,0,0.126,0,1,1,5,0
"3382",0,0,0.05,0,0.3,0.209,0,0.05,0.036,0,0,0.332,0,0,0,0,0,0,0.2,0,0.15,0.067,0,0,0.914,0.72,0,0.51,0,0,0,0.078,0,0,0.05,0,0.46,0,0,0,0,0,0,0.337,0,0,0.158,0,0.209,0,0.05,0,0.14,0,3.764,85,1423,0
"2936",0,0,0,0,0,0,0,0,0.036,0,0,0.101,0,0,0,0,0,0,0,0,0,0.198,0,0,0.244,0,0,0,0.011,0,0,0.078,0.215,0,4.34,0,0,0,0,0,0,0,0,0.237,0,0,0,0,0,0,0,0.014,0.126,0,1,1,6,0
"3757",0,0,1.1,0,0,0.223,0,0,0.036,0.27,0.27,0.442,0,0,0.061,0,0,0,1.1,0,0.83,0.193,0,0,1.344,0.27,0,0,0.404,0.27,0,0.078,0.018,0,0,0,0.83,0,0,0,0,0.074,0,0.237,0,0,0.349,0.898,0.543,0,0,0.069,0.126,0,2.724,79,316,0
"868",0,0,0,0,0,0,0,0,0.036,0,0,0,0,0,0.077,0,0,0,3.7,0,0,0.205,0,0,0.244,0,0,0,0,0,0,0.078,0,0,0,0,0,0,0,0,0,0,0,0.237,0,0,0,0,0,0,0,4.724,0.126,0,2.666,11,24,1
"1812",0,0,0,0,0.53,0,0.53,0,0.036,0,0,1.278,0,0,0.203,0,0,0,2.15,0,3.22,0.059,0,0,0.244,0,0,0.53,0,0,0,0.078,0.026,0,0,0,0,0,0,0,0,0.162,0,0.237,0,0,0,0.088,0,0,0,0.1,0.126,0,4.391,66,101,1
"849",0,0,0,0,0,0.081,0,1.23,0.036,0,0,2.275,0,0,0,0,0,0,6.17,0,2.46,0.153,0,0,0.244,0,0,0,0,0,0,0.078,0.188,0,0,0,0,0,0,0,0,0,0,0.237,0,0,0,0,0,0,0,0.791,0.126,0,2,19,106,1
"4080",0,0,3,0,0,0,0,0,0.036,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.244,0,0,0,0,0,0,0.078,0,0,0,0,0,0,0,0,0,0,0,0.237,0,1,0,0.056,0,0,0,0.196,0.126,0,1.428,3,20,0
"1672",0,0,0,0,0.67,0.008,0.67,0,0.036,0,0,0.095,0,0,0,0,0,0,0.67,0,0.67,0,0,0,0.244,0,0,0,0.108,0,0,0.078,0,0,0,0,0,0,0,0,0,0.081,0,0.237,0,0,0.114,0,0.114,0,0,0.338,0.354,0,2.847,16,168,1
"1180",1.09,1.09,0,0,0,0,0,0,0.036,0,0,0.04,0,0,0.077,0,0,0,0,0,1.09,0.109,0,0,0.244,0,0,0,0,0,0,0.078,0.179,0,0,0,1.09,0,0,0,0,0.188,0,0.237,1.09,0,0.519,0,0.173,0,0,0,0.818,0,4.941,25,84,1
"2168",0,0,0.9,0,0,0.118,0,0.9,0.936,0,0.9,0.086,0,0,0.241,0,0,0.746,0.9,0,0,0.125,0,0,2.054,1.81,0.9,0,0,0.9,0.9,0.078,0,0,0,0.9,0,0,0,0,0,0,0,0.237,0,0,0.112,0.059,0,0,0,0.375,0.126,0,1.807,10,47,0
"3832",0,0,0,0,0,0.081,0,0,0.036,0,0,0.04,0,0,0.186,0,0,0,4.34,0,0,0.079,0,0,0.244,0.86,0,0,0,0,0,0.078,0,0,2.6,0,0,0,0,0,0,0,0,0.237,0.86,0,0.295,0,0,0,0,0.209,0.126,0,3.26,42,75,0
"1664",0,0,0.21,0,0.21,0,0,0,0.456,0,0,0.655,0,0,0,0,0,0,0,0,0,0,0,0,0.244,0,0,0,0.033,0,0,0.078,0.056,0,0,0.42,0,0,0.21,0,0.21,0,0,0.237,0,1.48,0.057,0.217,0,0,0,0.103,0.126,0,2.807,39,379,1
"4139",0,0,0,0,0,0,0,0,0.036,0,0,0.134,1.13,0,0,0,0,0,1.13,0,0,0,0,0,0.244,0,0,0,0.086,0,0,0.078,0.232,0,0,0,0,0,0,0,0,0.056,0,0.237,1.13,0,0,0.2,0.634,0,0.211,0,0.337,0,1.347,4,31,0
